"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year","game","curling","gymnastics","baseball","martial_arts","frisbee","table_tennis","basketball","football","evening","morning","west coast","night_owl"
988,44.02,"west coast","evening",0.32,0.66,7,11,"night owl","curling",3,3,1,1,0,0,0,0,0,0,0,1,0,1,1
989,54.94,"west coast","evening",0.9,0.59,6,7,"night owl","martial arts",4,2,1,0,0,0,1,0,0,0,0,1,0,1,1
990,38.06,"west coast","evening",0.63,0.61,7,4,"early bird","table tennis",3,4,1,0,0,0,0,0,1,0,0,1,0,1,0
991,0,"west coast","noon",0,0.31,0,0,"night owl","frisbee",2,2,1,0,0,0,0,1,0,0,0,0,0,1,1
992,44.31,"west coast","noon",0.76,0.71,5,11,"night owl","baseball",4,3,1,0,0,1,0,0,0,0,0,0,0,1,1
993,44.68,"west coast","noon",0.51,0.54,7,1,"night owl","table tennis",2,3,1,0,0,0,0,0,1,0,0,0,0,1,1
994,74.64,"west coast","noon",0.93,0.9,8,3,"night owl","basketball",3,2,1,0,0,0,0,0,0,1,0,0,0,1,1
995,34.1,"west coast","noon",0.53,0.69,5,1,"early bird","basketball",3,2,1,0,0,0,0,0,0,1,0,0,0,1,0
996,44.65,"west coast","noon",0.35,0.81,2,10,"night owl","martial arts",3,3,1,0,0,0,1,0,0,0,0,0,0,1,1
997,35.94,"west coast","noon",0.31,0.49,6,5,"night owl","martial arts",3,2,1,0,0,0,1,0,0,0,0,0,0,1,1
998,69.64,"west coast","noon",0.74,1,6,10,"night owl","basketball",3,4,1,0,0,0,0,0,0,1,0,0,0,1,1
999,35.59,"west coast","noon",0.73,0.09,9,9,"night owl","table tennis",6,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1000,56.18,"west coast","noon",0.94,0.29,9,12,"night owl","gymnastics",5,4,1,0,1,0,0,0,0,0,0,0,0,1,1
1,11.08,"east coast","noon",0.48,0.18,6,5,"night owl","curling",4,1,2,1,0,0,0,0,0,0,0,0,0,0,1
2,44.37,"east coast","noon",1,0.41,8,10,"night owl","curling",3,4,2,1,0,0,0,0,0,0,0,0,0,0,1
3,11.94,"east coast","noon",1,0.21,3,6,"night owl","gymnastics",5,2,2,0,1,0,0,0,0,0,0,0,0,0,1
4,36.5,"east coast","noon",0.63,0.78,3,10,"night owl","baseball",6,2,2,0,0,1,0,0,0,0,0,0,0,0,1
5,59.83,"east coast","noon",0.97,0.7,8,4,"night owl","martial arts",4,3,2,0,0,0,1,0,0,0,0,0,0,0,1
6,37.59,"east coast","noon",0.5,0.35,6,4,"night owl","martial arts",6,2,2,0,0,0,1,0,0,0,0,0,0,0,1
7,22.77,"east coast","noon",0.87,0,7,2,"night owl","gymnastics",3,2,2,0,1,0,0,0,0,0,0,0,0,0,1
8,10.5,"east coast","noon",0,0.41,6,12,"night owl","frisbee",1,3,2,0,0,0,0,1,0,0,0,0,0,0,1
9,7.78,"east coast","noon",0.26,0.11,2,10,"night owl","table tennis",4,3,2,0,0,0,0,0,1,0,0,0,0,0,1
10,20.99,"east coast","noon",0.08,0.64,6,3,"night owl","basketball",3,1,2,0,0,0,0,0,0,1,0,0,0,0,1
11,31.65,"east coast","noon",0.15,0.78,9,12,"night owl","martial arts",2,4,2,0,0,0,1,0,0,0,0,0,0,0,1
12,47.14,"east coast","noon",1,0.66,3,4,"early bird","curling",5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
13,74.03,"east coast","noon",0.63,0.99,8,6,"night owl","basketball",3,1,2,0,0,0,0,0,0,1,0,0,0,0,1
14,2.23,"east coast","noon",0.22,0.08,4,3,"night owl","gymnastics",4,3,2,0,1,0,0,0,0,0,0,0,0,0,1
15,54.48,"east coast","noon",0.91,0.71,9,10,"night owl","table tennis",5,1,2,0,0,0,0,0,1,0,0,0,0,0,1
16,33.34,"east coast","noon",0,0.09,2,4,"night owl","football",3,1,2,0,0,0,0,0,0,0,1,0,0,0,1
17,64.33,"east coast","noon",0.7,1,7,3,"early bird","curling",5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
18,14.14,"east coast","noon",0,0.43,1,2,"night owl","table tennis",4,3,2,0,0,0,0,0,1,0,0,0,0,0,1
19,31.04,"east coast","noon",0.26,0.18,7,6,"night owl","martial arts",2,3,2,0,0,0,1,0,0,0,0,0,0,0,1
20,17.37,"east coast","noon",0.24,0.43,1,8,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
21,33.14,"east coast","noon",0,0.52,7,11,"night owl","curling",2,2,2,1,0,0,0,0,0,0,0,0,0,0,1
22,42.53,"east coast","noon",0.89,0.62,9,12,"early bird","baseball",6,1,2,0,0,1,0,0,0,0,0,0,0,0,0
23,30.7,"east coast","noon",0.39,0.58,2,1,"night owl","martial arts",2,3,2,0,0,0,1,0,0,0,0,0,0,0,1
24,20.79,"east coast","noon",0.85,0.22,4,2,"night owl","gymnastics",5,3,2,0,1,0,0,0,0,0,0,0,0,0,1
25,47.34,"east coast","noon",0.87,0.67,8,12,"night owl","football",5,3,2,0,0,0,0,0,0,0,1,0,0,0,1
26,0,"east coast","noon",0.1,0,1,0,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
27,36.69,"east coast","noon",0.54,0.5,10,1,"night owl","martial arts",2,3,2,0,0,0,1,0,0,0,0,0,0,0,1
28,54.57,"east coast","noon",1,0.8,8,9,"early bird","table tennis",4,4,2,0,0,0,0,0,1,0,0,0,0,0,0
29,34.15,"east coast","noon",0.67,0.54,7,10,"night owl","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,1
30,33.35,"east coast","noon",0,0.12,7,11,"night owl","football",2,3,2,0,0,0,0,0,0,0,1,0,0,0,1
31,58.94,"east coast","noon",0.76,0.92,7,10,"night owl","curling",4,4,2,1,0,0,0,0,0,0,0,0,0,0,1
32,56.96,"east coast","noon",0.88,0.09,10,9,"night owl","football",5,2,2,0,0,0,0,0,0,0,1,0,0,0,1
33,47.88,"east coast","noon",0.53,0.93,6,6,"night owl","football",5,3,2,0,0,0,0,0,0,0,1,0,0,0,1
34,67.24,"east coast","noon",1,1,8,2,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,0,0,0,1
35,10.74,"east coast","noon",0.04,0.55,0,1,"night owl","martial arts",4,1,2,0,0,0,1,0,0,0,0,0,0,0,1
36,58.41,"east coast","noon",0.95,0.94,7,11,"early bird","table tennis",5,3,2,0,0,0,0,0,1,0,0,0,0,0,0
37,33.32,"east coast","noon",1,0.05,9,10,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,0,0,0,1
38,34.95,"east coast","noon",0.3,0.5,8,4,"early bird","martial arts",5,1,2,0,0,0,1,0,0,0,0,0,0,0,0
39,64.29,"east coast","noon",0.54,0.93,10,10,"night owl","martial arts",2,4,2,0,0,0,1,0,0,0,0,0,0,0,1
40,36.57,"east coast","noon",0.15,0.68,1,4,"night owl","martial arts",4,2,2,0,0,0,1,0,0,0,0,0,0,0,1
41,39.19,"east coast","noon",1,0.33,4,6,"early bird","martial arts",6,2,2,0,0,0,1,0,0,0,0,0,0,0,0
42,5.04,"east coast","noon",0.7,0.25,4,3,"night owl","curling",5,2,2,1,0,0,0,0,0,0,0,0,0,0,1
43,42.56,"east coast","noon",0.88,0.63,4,5,"night owl","basketball",4,3,2,0,0,0,0,0,0,1,0,0,0,0,1
44,0.34,"east coast","noon",0,0.63,2,1,"night owl","frisbee",5,1,2,0,0,0,0,1,0,0,0,0,0,0,1
45,16.64,"east coast","noon",0,0.27,5,7,"night owl","frisbee",3,1,2,0,0,0,0,1,0,0,0,0,0,0,1
46,56.02,"east coast","noon",0.81,0.85,9,10,"night owl","football",3,4,2,0,0,0,0,0,0,0,1,0,0,0,1
47,6.85,"east coast","noon",0.01,0,4,6,"night owl","gymnastics",6,3,2,0,1,0,0,0,0,0,0,0,0,0,1
48,13.71,"east coast","noon",0,0.04,6,2,"early bird","table tennis",3,1,2,0,0,0,0,0,1,0,0,0,0,0,0
49,41.24,"east coast","noon",1,0.67,1,11,"night owl","baseball",3,4,2,0,0,1,0,0,0,0,0,0,0,0,1
50,0,"east coast","noon",0.39,0,1,1,"night owl","baseball",5,1,2,0,0,1,0,0,0,0,0,0,0,0,1
51,13.72,"east coast","noon",0.01,0.02,4,4,"night owl","curling",2,1,2,1,0,0,0,0,0,0,0,0,0,0,1
52,38.04,"east coast","noon",0.92,0.43,5,3,"night owl","frisbee",4,3,2,0,0,0,0,1,0,0,0,0,0,0,1
53,37.06,"east coast","noon",0.47,0.4,3,10,"night owl","table tennis",4,1,2,0,0,0,0,0,1,0,0,0,0,0,1
54,50.09,"east coast","noon",1,0.57,9,6,"night owl","table tennis",5,2,2,0,0,0,0,0,1,0,0,0,0,0,1
55,35.15,"east coast","noon",0.48,0.45,6,7,"night owl","martial arts",5,2,2,0,0,0,1,0,0,0,0,0,0,0,1
56,0,"east coast","noon",0.67,0.03,3,2,"night owl","football",6,2,2,0,0,0,0,0,0,0,1,0,0,0,1
57,31.28,"east coast","noon",0.2,0.91,1,1,"night owl","football",6,3,2,0,0,0,0,0,0,0,1,0,0,0,1
58,36.08,"east coast","noon",0.64,0,6,7,"night owl","football",3,1,2,0,0,0,0,0,0,0,1,0,0,0,1
59,38.21,"east coast","noon",0.34,0.66,4,1,"night owl","baseball",3,4,2,0,0,1,0,0,0,0,0,0,0,0,1
60,63.2,"east coast","noon",0.72,1,6,0,"night owl","martial arts",3,4,2,0,0,0,1,0,0,0,0,0,0,0,1
61,42.65,"east coast","noon",0.19,1,2,7,"early bird","frisbee",3,3,2,0,0,0,0,1,0,0,0,0,0,0,0
62,48.43,"east coast","noon",0.27,0.77,4,5,"early bird","basketball",2,2,2,0,0,0,0,0,0,1,0,0,0,0,0
63,26.27,"east coast","noon",0,0.54,7,11,"night owl","curling",3,3,2,1,0,0,0,0,0,0,0,0,0,0,1
64,57.19,"east coast","noon",0.66,0.61,10,12,"night owl","martial arts",2,3,2,0,0,0,1,0,0,0,0,0,0,0,1
65,30.55,"east coast","noon",0.91,0.25,4,1,"night owl","football",4,3,2,0,0,0,0,0,0,0,1,0,0,0,1
66,40.94,"east coast","noon",0.19,0.61,7,7,"night owl","table tennis",1,3,2,0,0,0,0,0,1,0,0,0,0,0,1
67,38.13,"east coast","noon",0.24,0.32,2,2,"night owl","football",6,1,2,0,0,0,0,0,0,0,1,0,0,0,1
68,38.73,"east coast","noon",1,0.09,5,10,"night owl","gymnastics",4,2,2,0,1,0,0,0,0,0,0,0,0,0,1
69,49.06,"east coast","noon",1,0.48,6,8,"night owl","football",5,3,2,0,0,0,0,0,0,0,1,0,0,0,1
70,27.88,"east coast","noon",1,0.07,5,1,"night owl","gymnastics",3,2,2,0,1,0,0,0,0,0,0,0,0,0,1
71,15.65,"east coast","morning",0,0.24,9,3,"night owl","curling",1,3,2,1,0,0,0,0,0,0,0,0,1,0,1
72,28.31,"east coast","morning",0.58,0.28,5,3,"early bird","curling",3,3,2,1,0,0,0,0,0,0,0,0,1,0,0
73,37.58,"east coast","morning",0.34,0.96,8,4,"night owl","table tennis",4,2,2,0,0,0,0,0,1,0,0,0,1,0,1
74,55.27,"east coast","morning",0.97,0.34,10,10,"early bird","football",5,2,2,0,0,0,0,0,0,0,1,0,1,0,0
75,5.85,"east coast","morning",0.66,0.42,2,0,"night owl","football",5,2,2,0,0,0,0,0,0,0,1,0,1,0,1
76,0,"east coast","morning",0.62,0.04,5,0,"night owl","baseball",4,2,2,0,0,1,0,0,0,0,0,0,1,0,1
77,37.37,"east coast","morning",0.72,0,9,9,"night owl","baseball",2,4,2,0,0,1,0,0,0,0,0,0,1,0,1
78,29.03,"east coast","morning",0.75,0,2,2,"night owl","curling",6,3,2,1,0,0,0,0,0,0,0,0,1,0,1
79,8.82,"east coast","morning",0,0,2,3,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,0,1,0,1
80,34.45,"east coast","morning",0.66,0.54,5,7,"night owl","curling",5,1,2,1,0,0,0,0,0,0,0,0,1,0,1
81,73.03,"east coast","noon",0.95,1,8,3,"night owl","curling",3,4,2,1,0,0,0,0,0,0,0,0,0,0,1
82,61.3,"east coast","noon",1,0.75,4,6,"night owl","martial arts",4,2,2,0,0,0,1,0,0,0,0,0,0,0,1
83,60.97,"east coast","noon",0.89,0.72,7,5,"night owl","martial arts",6,2,2,0,0,0,1,0,0,0,0,0,0,0,1
84,33.06,"east coast","noon",0.44,0.57,3,5,"night owl","martial arts",4,2,2,0,0,0,1,0,0,0,0,0,0,0,1
85,36.01,"east coast","noon",0.72,0.27,8,11,"night owl","curling",4,3,2,1,0,0,0,0,0,0,0,0,0,0,1
86,49.75,"east coast","noon",0.66,0,10,12,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
87,41.93,"east coast","noon",0.41,0.67,7,6,"night owl","baseball",4,3,2,0,0,1,0,0,0,0,0,0,0,0,1
88,28.72,"east coast","noon",0,0.19,3,2,"night owl","football",3,4,2,0,0,0,0,0,0,0,1,0,0,0,1
89,77.49,"east coast","noon",0.84,1,7,6,"night owl","basketball",3,2,2,0,0,0,0,0,0,1,0,0,0,0,1
90,74.77,"east coast","noon",1,0.94,8,10,"night owl","frisbee",2,4,2,0,0,0,0,1,0,0,0,0,0,0,1
91,30.76,"east coast","evening",0.84,0.05,8,6,"night owl","baseball",6,2,2,0,0,1,0,0,0,0,0,1,0,0,1
92,50.72,"east coast","evening",0.68,0.9,3,12,"early bird","basketball",3,4,2,0,0,0,0,0,0,1,0,1,0,0,0
93,14.29,"east coast","evening",0,0.02,0,0,"night owl","curling",6,1,2,1,0,0,0,0,0,0,0,1,0,0,1
94,53.28,"east coast","evening",0.85,0.58,8,3,"night owl","football",6,3,2,0,0,0,0,0,0,0,1,1,0,0,1
95,57.08,"east coast","evening",0.97,0.81,4,10,"night owl","curling",3,3,2,1,0,0,0,0,0,0,0,1,0,0,1
96,65.72,"east coast","evening",0.79,0.71,8,5,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,1,0,0,1
97,57.1,"east coast","evening",0.97,0.32,7,3,"night owl","martial arts",4,1,2,0,0,0,1,0,0,0,0,1,0,0,1
98,49.94,"east coast","evening",0.89,0.73,8,11,"early bird","curling",4,4,2,1,0,0,0,0,0,0,0,1,0,0,0
99,45.4,"east coast","evening",0.45,0.71,8,10,"night owl","table tennis",1,4,2,0,0,0,0,0,1,0,0,1,0,0,1
100,65.43,"east coast","evening",0.95,0.79,9,6,"night owl","gymnastics",5,2,2,0,1,0,0,0,0,0,0,1,0,0,1
101,40.96,"east coast","evening",0.59,0.31,9,5,"night owl","baseball",4,1,2,0,0,1,0,0,0,0,0,1,0,0,1
102,66.21,"east coast","evening",1,0.57,9,5,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,1,0,0,1
103,17.73,"east coast","evening",0.62,0.52,6,3,"early bird","curling",4,3,2,1,0,0,0,0,0,0,0,1,0,0,0
104,51.51,"east coast","evening",0.65,0.7,9,8,"night owl","table tennis",2,4,2,0,0,0,0,0,1,0,0,1,0,0,1
105,25.67,"east coast","evening",0.75,0.45,1,3,"night owl","baseball",5,3,2,0,0,1,0,0,0,0,0,1,0,0,1
106,14.2,"east coast","evening",0.3,0.29,2,0,"night owl","frisbee",3,3,2,0,0,0,0,1,0,0,0,1,0,0,1
107,9.65,"east coast","evening",0,0.77,4,10,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,1,0,0,1
108,85.21,"east coast","evening",0.92,1,8,10,"night owl","frisbee",4,3,2,0,0,0,0,1,0,0,0,1,0,0,1
109,0,"east coast","evening",0,0.48,4,5,"night owl","baseball",5,2,2,0,0,1,0,0,0,0,0,1,0,0,1
110,0.41,"east coast","evening",0.1,0.16,6,0,"night owl","baseball",3,2,2,0,0,1,0,0,0,0,0,1,0,0,1
111,18.16,"east coast","noon",0.11,0.48,6,8,"night owl","table tennis",3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
112,0,"east coast","noon",0.03,0.32,4,4,"night owl","table tennis",2,2,2,0,0,0,0,0,1,0,0,0,0,0,1
113,56.59,"east coast","noon",1,0.73,10,7,"night owl","gymnastics",5,2,2,0,1,0,0,0,0,0,0,0,0,0,1
114,16.91,"east coast","noon",0.15,0.43,4,6,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
115,6.17,"east coast","noon",0.24,0.14,2,5,"early bird","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
116,25.21,"east coast","noon",0,0.17,3,0,"night owl","football",2,3,2,0,0,0,0,0,0,0,1,0,0,0,1
117,0,"east coast","noon",0,0.08,2,1,"night owl","martial arts",3,1,2,0,0,0,1,0,0,0,0,0,0,0,1
118,42.68,"east coast","noon",0,1,0,9,"night owl","basketball",2,4,2,0,0,0,0,0,0,1,0,0,0,0,1
119,30.45,"east coast","noon",0.82,0.44,7,4,"night owl","baseball",5,3,2,0,0,1,0,0,0,0,0,0,0,0,1
120,8.3,"east coast","noon",0,0.68,0,3,"night owl","table tennis",4,2,2,0,0,0,0,0,1,0,0,0,0,0,1
121,38.15,"east coast","noon",0.16,1,4,7,"early bird","football",3,4,2,0,0,0,0,0,0,0,1,0,0,0,0
122,69.38,"east coast","noon",0.69,1,3,3,"night owl","frisbee",4,3,2,0,0,0,0,1,0,0,0,0,0,0,1
123,38.24,"east coast","noon",0,0.43,0,2,"night owl","basketball",5,1,2,0,0,0,0,0,0,1,0,0,0,0,1
124,38.44,"east coast","noon",0.66,0.11,9,5,"night owl","gymnastics",5,1,2,0,1,0,0,0,0,0,0,0,0,0,1
125,55.1,"east coast","noon",1,0.81,2,9,"night owl","table tennis",6,2,2,0,0,0,0,0,1,0,0,0,0,0,1
126,61.56,"east coast","noon",0.83,0.86,6,11,"early bird","basketball",3,4,2,0,0,0,0,0,0,1,0,0,0,0,0
127,31.84,"east coast","noon",0.36,0.1,4,7,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
128,34.38,"east coast","noon",0,0,2,3,"night owl","curling",3,3,2,1,0,0,0,0,0,0,0,0,0,0,1
129,74.76,"east coast","noon",0.96,0.95,9,10,"night owl","martial arts",8,3,2,0,0,0,1,0,0,0,0,0,0,0,1
130,41.81,"east coast","noon",0.22,0,0,2,"night owl","curling",6,1,2,1,0,0,0,0,0,0,0,0,0,0,1
131,29.48,"east coast","morning",0.33,0.67,5,9,"night owl","basketball",3,3,2,0,0,0,0,0,0,1,0,0,1,0,1
132,36.04,"east coast","morning",0.38,0.69,8,4,"night owl","frisbee",2,3,2,0,0,0,0,1,0,0,0,0,1,0,1
133,57.67,"east coast","morning",0.87,0.94,4,10,"night owl","frisbee",4,4,2,0,0,0,0,1,0,0,0,0,1,0,1
134,5.57,"east coast","morning",0.11,0,2,6,"night owl","football",3,2,2,0,0,0,0,0,0,0,1,0,1,0,1
135,32.87,"east coast","morning",0.83,0,10,9,"night owl","baseball",4,2,2,0,0,1,0,0,0,0,0,0,1,0,1
136,1.06,"east coast","morning",0.03,0.33,0,8,"night owl","martial arts",7,2,2,0,0,0,1,0,0,0,0,0,1,0,1
137,76.61,"east coast","morning",0.97,1,7,10,"early bird","baseball",4,4,2,0,0,1,0,0,0,0,0,0,1,0,0
138,69.71,"east coast","morning",1,0.93,8,4,"night owl","martial arts",4,3,2,0,0,0,1,0,0,0,0,0,1,0,1
139,13.26,"east coast","morning",0.07,0.11,5,9,"night owl","baseball",5,1,2,0,0,1,0,0,0,0,0,0,1,0,1
140,31.88,"east coast","morning",0.59,0.18,9,8,"night owl","baseball",6,1,2,0,0,1,0,0,0,0,0,0,1,0,1
141,0,"east coast","noon",0.01,0.65,0,7,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,0,0,0,1
142,12.89,"east coast","noon",0,0,6,4,"early bird","martial arts",2,1,2,0,0,0,1,0,0,0,0,0,0,0,0
143,32.96,"east coast","noon",0.91,0.09,9,4,"early bird","baseball",3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
144,70.46,"east coast","noon",0.82,1,10,9,"night owl","table tennis",3,4,2,0,0,0,0,0,1,0,0,0,0,0,1
145,15.91,"east coast","noon",0.49,0.47,4,10,"night owl","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,1
146,44.58,"east coast","noon",0.4,1,5,6,"night owl","frisbee",2,4,2,0,0,0,0,1,0,0,0,0,0,0,1
147,0,"east coast","noon",0.08,0.64,2,10,"night owl","table tennis",3,4,2,0,0,0,0,0,1,0,0,0,0,0,1
148,2.48,"east coast","noon",0.21,0.27,2,4,"night owl","football",3,2,2,0,0,0,0,0,0,0,1,0,0,0,1
149,6.41,"east coast","noon",0.61,0.72,3,2,"night owl","table tennis",3,1,2,0,0,0,0,0,1,0,0,0,0,0,1
150,10.25,"east coast","noon",0,0.75,4,12,"early bird","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
151,28.64,"east coast","noon",0.5,0.52,5,9,"night owl","table tennis",5,3,2,0,0,0,0,0,1,0,0,0,0,0,1
152,21.16,"east coast","noon",0.74,0,3,1,"night owl","gymnastics",5,2,2,0,1,0,0,0,0,0,0,0,0,0,1
153,24.12,"east coast","noon",0.12,0.06,3,3,"early bird","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,0
154,40.08,"east coast","noon",0.61,0.13,5,4,"night owl","curling",4,2,2,1,0,0,0,0,0,0,0,0,0,0,1
155,28.36,"east coast","noon",0.68,0.2,7,10,"early bird","table tennis",3,2,2,0,0,0,0,0,1,0,0,0,0,0,0
156,46.54,"east coast","noon",1,0,10,10,"night owl","baseball",3,3,2,0,0,1,0,0,0,0,0,0,0,0,1
157,32.72,"east coast","noon",0.32,0.75,5,9,"early bird","gymnastics",5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
158,43.25,"east coast","noon",0.42,0.08,3,1,"night owl","martial arts",3,2,2,0,0,0,1,0,0,0,0,0,0,0,1
159,35.87,"east coast","noon",0.14,0.65,3,3,"night owl","baseball",6,3,2,0,0,1,0,0,0,0,0,0,0,0,1
160,26.58,"east coast","noon",0.66,0.57,3,1,"night owl","curling",4,2,2,1,0,0,0,0,0,0,0,0,0,0,1
161,37.54,"east coast","noon",0.16,0.81,7,5,"night owl","frisbee",2,4,2,0,0,0,0,1,0,0,0,0,0,0,1
162,52.48,"east coast","noon",1,0.34,10,8,"night owl","football",3,2,2,0,0,0,0,0,0,0,1,0,0,0,1
163,63.89,"east coast","noon",0.85,1,4,0,"night owl","frisbee",4,1,2,0,0,0,0,1,0,0,0,0,0,0,1
164,34.34,"east coast","noon",0.5,0.79,6,9,"night owl","table tennis",3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
165,13.43,"east coast","noon",0.71,0,3,0,"night owl","curling",5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
166,42.62,"east coast","noon",0.18,0.69,8,11,"night owl","gymnastics",3,4,2,0,1,0,0,0,0,0,0,0,0,0,1
167,10.67,"east coast","noon",0,0.79,4,5,"night owl","table tennis",3,1,2,0,0,0,0,0,1,0,0,0,0,0,1
168,21.24,"east coast","noon",0,0.29,4,3,"early bird","martial arts",2,3,2,0,0,0,1,0,0,0,0,0,0,0,0
169,35.93,"east coast","noon",0.24,0,3,5,"early bird","gymnastics",3,4,2,0,1,0,0,0,0,0,0,0,0,0,0
170,51.21,"east coast","noon",0.51,0.95,8,10,"early bird","curling",5,3,2,1,0,0,0,0,0,0,0,0,0,0,0
171,52.55,"east coast","noon",1,0.45,6,1,"night owl","frisbee",3,1,2,0,0,0,0,1,0,0,0,0,0,0,1
172,44.64,"east coast","noon",0.34,1,2,7,"night owl","martial arts",3,3,2,0,0,0,1,0,0,0,0,0,0,0,1
173,41.06,"east coast","noon",0.84,0.58,6,6,"night owl","football",3,4,2,0,0,0,0,0,0,0,1,0,0,0,1
174,15.36,"east coast","noon",0.06,0.94,0,11,"night owl","frisbee",4,2,2,0,0,0,0,1,0,0,0,0,0,0,1
175,30.06,"east coast","noon",0.04,0,6,1,"early bird","football",4,2,2,0,0,0,0,0,0,0,1,0,0,0,0
176,49.58,"east coast","noon",0.95,0.35,7,7,"night owl","curling",5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
177,36.49,"east coast","noon",0.88,0.34,3,2,"early bird","martial arts",4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
178,27.48,"east coast","noon",0.33,0.68,1,9,"night owl","curling",4,4,2,1,0,0,0,0,0,0,0,0,0,0,1
179,41.22,"east coast","noon",0.11,0.6,0,7,"night owl","table tennis",3,3,2,0,0,0,0,0,1,0,0,0,0,0,1
180,69.39,"east coast","noon",1,0.97,2,9,"night owl","frisbee",7,2,2,0,0,0,0,1,0,0,0,0,0,0,1
181,15.21,"east coast","noon",0,0.02,5,8,"night owl","football",2,2,2,0,0,0,0,0,0,0,1,0,0,0,1
182,49.82,"east coast","noon",1,0.79,5,8,"early bird","baseball",6,3,2,0,0,1,0,0,0,0,0,0,0,0,0
183,63.34,"east coast","noon",0.59,0.99,5,7,"night owl","frisbee",3,4,2,0,0,0,0,1,0,0,0,0,0,0,1
184,20.7,"east coast","noon",0.42,0.42,7,10,"night owl","football",3,3,2,0,0,0,0,0,0,0,1,0,0,0,1
185,51.35,"east coast","noon",1,0.35,7,9,"night owl","martial arts",3,3,2,0,0,0,1,0,0,0,0,0,0,0,1
186,0,"east coast","noon",0.1,0.09,4,5,"night owl","curling",3,3,2,1,0,0,0,0,0,0,0,0,0,0,1
187,21.67,"east coast","noon",0,0.95,1,1,"night owl","basketball",1,3,2,0,0,0,0,0,0,1,0,0,0,0,1
188,13.58,"east coast","noon",0.97,0,6,1,"night owl","curling",5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
189,15.55,"east coast","noon",0,0,4,3,"night owl","baseball",5,1,2,0,0,1,0,0,0,0,0,0,0,0,1
190,71.6,"east coast","noon",1,1,7,10,"night owl","curling",6,3,2,1,0,0,0,0,0,0,0,0,0,0,1
191,27.81,"east coast","noon",0.99,0.42,0,2,"night owl","table tennis",6,3,2,0,0,0,0,0,1,0,0,0,0,0,1
192,16.72,"east coast","noon",0.31,0.82,0,5,"night owl","frisbee",6,3,2,0,0,0,0,1,0,0,0,0,0,0,1
193,23.25,"east coast","noon",0.28,0.26,8,8,"night owl","football",2,4,2,0,0,0,0,0,0,0,1,0,0,0,1
194,28.57,"east coast","noon",0.53,0.4,5,10,"early bird","table tennis",2,4,2,0,0,0,0,0,1,0,0,0,0,0,0
195,8.67,"east coast","noon",0.5,0,2,7,"night owl","football",5,2,2,0,0,0,0,0,0,0,1,0,0,0,1
196,29.75,"east coast","noon",0.4,0.9,3,11,"night owl","martial arts",3,4,2,0,0,0,1,0,0,0,0,0,0,0,1
197,60.39,"east coast","noon",0.84,0.94,7,11,"night owl","table tennis",4,3,2,0,0,0,0,0,1,0,0,0,0,0,1
198,0,"east coast","noon",0.24,0,3,5,"night owl","table tennis",3,2,2,0,0,0,0,0,1,0,0,0,0,0,1
199,17.29,"east coast","noon",0.98,0.08,4,1,"night owl","football",6,2,2,0,0,0,0,0,0,0,1,0,0,0,1
200,25.66,"east coast","noon",0,0,7,4,"night owl","football",2,2,2,0,0,0,0,0,0,0,1,0,0,0,1
201,43.55,"east coast","noon",0.41,0.83,8,11,"early bird","frisbee",5,4,2,0,0,0,0,1,0,0,0,0,0,0,0
202,90.23,"east coast","noon",1,1,10,7,"night owl","martial arts",4,3,2,0,0,0,1,0,0,0,0,0,0,0,1
203,37.11,"east coast","noon",0.58,0.3,7,0,"night owl","table tennis",5,1,2,0,0,0,0,0,1,0,0,0,0,0,1
